combination_rank,pnl_rank,isin,number_of_signals,number_of_trades,gross_pnl,net_pnl,gross_return_pct,net_return_pct,annualized_volatility,sharpe,sortino,max_drawdown,win_rate,average_trade_return,median_trade_return,profit_factor,best_trade,worst_trade,exposure_pct,turnover,trade_std,standard_error,t_stat,p_value,confidence_95_low,confidence_95_high,positive_months,negative_months,best_month,worst_month,monthly_return_std,buy_hold_pnl,excess_pnl,pnl_0bps,pnl_5bps,pnl_10bps,pnl_20bps,pnl_30bps,symbol,company_name,series,first_traded_date,last_traded_date,sessions_available,median_daily_value,median_volume,pct_near_zero_volume,average_daily_range,circuit_like_sessions,corporate_action_observations,coverage_ratio,liquidity_flag,coverage_flag,new_listing_flag,suspension_flag,strategy,parameters,execution_class,evaluation_start,evaluation_end,score_net_pnl,score_sharpe,score_pnl_30bps,score_max_drawdown,score_excess_pnl,combination_score,positive_pillars,evidence_tier,sample_tier,profit_rank,comparable_rank
373,569,INE985A01022,87,87,279417.8525491521,219605.15673284727,2.794178525491521,2.196051567328473,0.2029196696024094,5.838657887038503,5.678364620128584,-0.0564164858993586,0.8275862068965517,0.0136181440156247,0.0140371106693175,6.425810798954702,0.0663496070492976,-0.0508165680473371,0.3452380952380952,174.0,0.0188163548463408,0.0020173249890717,6.750595015377635,1.6383520415998838e-09,0.0096078346647482,0.0176284533665013,11,2,0.3193134056962452,-0.0045445953361179,0.0943466239538635,-18821.73692229553,238426.8936551428,279417.8525491521,248244.39888465533,219605.15673284727,169130.2666326573,126549.68856094552,SINCLAIR,SINCLAIRS HOTELS LIMITED,EQ,2025-08-20,2026-08-27,252,3230565.35,39423.5,0.0,0.0387750119290174,0,0,1.0,OK,FULL,False,False,gap_fade_100,"{""gap_threshold"":0.01}",INTRADAY_SHORT_ALLOWED_RESEARCH,2025-08-20,2026-08-27,95.8984771573604,98.2741116751269,96.65844815083395,90.05366207396665,95.96519216823786,95.66221899927484,5,ROBUST POSITIVE,COMPARABLE,1415,84
374,239,INE505Y01010,171,171,1325286.285755419,917321.2844815276,13.25286285755419,9.173212844815277,0.4005456444276022,6.01286244442729,10.55242784548273,-0.1075750831724093,0.6549707602339181,0.0140843617699278,0.0114115674769488,3.695182194951821,0.1228275862068964,-0.0552846715328468,0.6785714285714286,342.0,0.029595005074318,0.0022631866026758,6.223243701281678,3.6732890703410933e-09,0.0096167936037707,0.0185519299360848,11,2,0.339134320577561,-0.0189161453915364,0.1263502529881738,10509.915014164437,906811.3694673632,1325286.285755419,1104248.8649448007,917321.2844815276,625645.601846651,417249.7232968915,VINEETLAB,VINEET LABORATORIES LTD,EQ,2025-08-20,2026-08-27,252,2274553.19,64055.5,0.0,0.0529017653635574,2,0,1.0,OK,FULL,False,False,gap_fade_050,"{""gap_threshold"":0.005}",INTRADAY_SHORT_ALLOWED_RESEARCH,2025-08-20,2026-08-27,98.61058738216099,98.44234952864394,98.535170413343,79.27483683828862,98.60478607686728,95.6603335750544,5,ROBUST POSITIVE,COMPARABLE,480,85
375,677,INE435C01024,111,111,251852.7684774136,182441.65849602877,2.518527684774136,1.824416584960288,0.1796149231247371,5.880421747935199,9.34957987597936,-0.0384068882493997,0.7387387387387387,0.0095154189206884,0.0088299595141699,5.150802230360625,0.0811339090625324,-0.0274545454545453,0.4404761904761904,222.0,0.0155242096611698,0.0014734927727637,6.457730296729475,2.9717257988641792e-09,0.0065953021002198,0.012435535741157,13,0,0.2027676069344779,0.00720245398773,0.0636364782691447,15880.503144654373,166561.15535137436,251852.7684774136,215259.71850668025,182441.65849602877,126624.67432789528,81758.83882512918,TEXINFRA,TEXMACO INFRA & HOLDG LTD,EQ,2025-08-20,2026-08-27,252,8796093.99,89349.0,0.0,0.0307038783778642,0,0,1.0,OK,FULL,False,False,gap_fade_050,"{""gap_threshold"":0.005}",INTRADAY_SHORT_ALLOWED_RESEARCH,2025-08-20,2026-08-27,95.4401740391588,98.30311820159537,95.9042784626541,92.89340101522842,95.12110224800581,95.65975344452502,5,ROBUST POSITIVE,COMPARABLE,1573,86
376,141,INE867A01022,138,138,1785114.0573104222,1338214.3047964617,17.85114057310422,13.382143047964616,0.4068625420943265,6.78501883460167,8.555966382891784,-0.1202187848101267,0.7318840579710145,0.0200041305159704,0.0179188458070334,6.142271344094174,0.1081449275362319,-0.1184556962025316,0.5476190476190477,276.0,0.0319555451556586,0.002720236650771,7.353819937063304,1.5907976800917536e-11,0.0146250496579126,0.0253832113740281,13,0,0.4187824745631294,0.0356360659099894,0.1205392001882574,-33308.229813664555,1371522.5346101262,1785114.0573104222,1546680.9015342242,1338214.3047964617,996676.3497389836,735798.027313931,MANUGRAPH,MANUGRAPH INDIA LIMITED,BE,2025-08-20,2026-08-27,251,150863.6,9340.0,0.0,0.0564612133894419,1,0,0.996031746031746,LOW,FULL,False,True,gap_fade_100,"{""gap_threshold"":0.01}",INTRADAY_SHORT_ALLOWED_RESEARCH,2025-08-20,2026-08-27,99.09209572153735,98.97316896301668,99.19651921682379,76.18564176939812,99.10949963741842,95.65670775924583,5,ROBUST POSITIVE,LOW LIQUIDITY,314,
377,207,INE345H01024,192,192,1539562.4399318493,1022416.1836203992,15.395624399318493,10.22416183620399,0.3714773987273722,6.723539323267689,9.024056558791296,-0.1129047888934322,0.7447916666666666,0.0130085567606701,0.0142290852476726,3.650702530210008,0.1059569892473119,-0.0745774813652412,0.7619047619047619,384.0,0.0260599358294699,0.0018807138707761,6.9168186414778825,6.768432988609329e-11,0.0092989201369418,0.0167181933843985,12,1,0.5512949224598778,-0.0044491999170169,0.1504305248516764,-40247.767214059335,1062663.9508344585,1539562.4399318493,1256692.9536181712,1022416.1836203992,667810.7760855168,424840.7139510617,CIFL,CAPITAL INDIA FINANCE LTD,EQ,2025-08-20,2026-08-27,252,5478626.915,184218.0,0.0,0.0540492092706572,0,0,1.0,OK,FULL,False,False,gap_fade_050,"{""gap_threshold"":0.005}",INTRADAY_SHORT_ALLOWED_RESEARCH,2025-08-20,2026-08-27,98.78172588832487,98.929659173314,98.57287889775199,77.94633792603337,98.8281363306744,95.65351704133431,5,ROBUST POSITIVE,COMPARABLE,421,87
378,343,INE388G01026,130,130,664908.5621884493,491941.96150449954,6.649085621884494,4.919419615044996,0.39225840822352,4.739841366549589,7.960155331810486,-0.0839544537551233,0.6615384615384615,0.0143018663821133,0.0100085836909871,3.1031884072273868,0.1121513467293715,-0.0597405857740587,0.5158730158730159,260.0,0.0329884676416323,0.0028932800089744,4.943132478623457,2.34270925693715e-06,0.0085774410237099,0.0200262917405167,13,0,0.4744659959846951,0.0189952739180347,0.1269410479430005,-64191.481341877145,556133.4428463767,664908.5621884493,572932.9511846167,491941.96150449954,357855.6077438781,253962.19536047784,TICL,TWAMEV CONS AND INFRA LTD,BE,2025-08-20,2026-08-27,252,7052302.235,338658.0,0.0,0.0591249443539085,4,0,1.0,OK,FULL,False,False,gap_fade_100,"{""gap_threshold"":0.01}",INTRADAY_SHORT_ALLOWED_RESEARCH,2025-08-20,2026-08-27,97.61566352429296,97.04133430021756,97.82160986221899,84.76867295141408,97.78390137781001,95.64858593183466,5,ROBUST POSITIVE,COMPARABLE,823,88
379,210,INE778K01012,176,176,1459245.0690425166,1002047.0500291449,14.592450690425167,10.020470500291449,0.3993989371125882,6.23230072493786,9.226296317401948,-0.1116704237958226,0.6590909090909091,0.014143035711967,0.0135049077528663,3.7164538913871215,0.1074214876033057,-0.0702561307901905,0.6984126984126984,352.0,0.0291076104592074,0.0021940686917503,6.446031414214372,1.0783437692294815e-09,0.0098127943995544,0.0184732770243796,13,0,0.6308114611677991,0.0486567728625542,0.1490205489778376,-42252.79890607632,1044299.8489352212,1459245.0690425166,1210975.0757428312,1002047.0500291449,678373.223983613,449384.5625522636,EMAMIREAL,EMAMI REALTY LIMITED,EQ,2025-08-20,2026-08-27,252,1135654.85,14262.0,0.0,0.0469432144877556,11,0,1.0,OK,FULL,False,False,gap_fade_050,"{""gap_threshold"":0.005}",INTRADAY_SHORT_ALLOWED_RESEARCH,2025-08-20,2026-08-27,98.75852066715011,98.63379260333575,98.65699782451051,78.26250906453951,98.7904278462654,95.64525018129079,5,ROBUST POSITIVE,COMPARABLE,429,89
380,417,INE489G01022,174,174,645469.7923096208,428262.6323140138,6.454697923096208,4.282626323140138,0.2852914618600344,5.995135334956122,6.9260103910877575,-0.08343109218689,0.7528735632183908,0.0098296604813699,0.0128832155048603,3.1820905609109724,0.0657108433734939,-0.069972972972973,0.6904761904761905,348.0,0.0209409354071884,0.0015875282162901,6.191802060904774,4.195198471801022e-09,0.0066962427915638,0.0129630781711761,13,0,0.2358940404893621,0.0416866934210087,0.0680784898288648,-5227.3500396869495,433489.98235370073,645469.7923096208,527591.4194779157,428262.6323140138,274087.27044357685,164726.84646530513,ANUHPHR,ANUH PHARMA LIMITED,EQ,2025-08-20,2026-08-27,252,2952575.975,37033.5,0.0,0.0347668938311938,0,0,1.0,OK,FULL,False,False,gap_fade_050,"{""gap_threshold"":0.005}",INTRADAY_SHORT_ALLOWED_RESEARCH,2025-08-20,2026-08-27,97.3372008701958,98.41914430746918,97.12545322697606,84.89485134155184,97.33430021754896,95.64430746918057,5,ROBUST POSITIVE,COMPARABLE,919,90
381,577,INE01GN01025,94,94,276601.2038086568,212812.9181072935,2.766012038086568,2.128129181072935,0.2056059505950132,5.660031380548256,7.366725002106878,-0.0427027818448024,0.7553191489361702,0.0123801716212258,0.0130711029461795,5.279964387002764,0.053571635311143,-0.0427027818448024,0.373015873015873,188.0,0.0188579679254939,0.0019450508779621,6.364960300779794,7.298172197176308e-09,0.0085176860587737,0.0162426571836779,12,1,0.175483509562119,-0.006661903920504,0.0492393543018533,76777.54043332295,136035.37767397054,276601.2038086568,243244.1061270035,212812.9181072935,159733.6179564863,115581.51891252944,IRISDOREME,IRIS CLOTHINGS LIMITED,EQ,2025-08-20,2026-08-27,252,13524080.23,411693.5,0.0,0.0496160131640749,0,0,1.0,OK,FULL,False,False,gap_fade_100,"{""gap_threshold"":0.01}",INTRADAY_SHORT_ALLOWED_RESEARCH,2025-08-20,2026-08-27,95.83176214648296,98.10587382160986,96.50761421319797,92.31036983321246,94.57868020304568,95.64292965917332,5,ROBUST POSITIVE,COMPARABLE,1438,91
382,312,INE412C01023,174,174,971124.2127330896,659572.0870076664,9.711242127330896,6.595720870076663,0.2984101469847356,6.970212290073899,7.441651951028319,-0.1027631885218284,0.7413793103448276,0.0119539199654928,0.0133980753771268,4.148061674022335,0.0714352966699207,-0.0859316662540232,0.6904761904761905,348.0,0.0216380187657265,0.001640373969322,7.287313861992724,1.0772138606564307e-11,0.0087161968430763,0.0151916430879094,13,0,0.2919174152896906,0.0490883986065038,0.0722904951085132,4410.279429918068,655161.8075777483,971124.2127330896,802072.1848292579,659572.0870076664,438272.9710655042,281188.14949121367,JMA,JULLUNDUR MOT AGENCY LTD,EQ,2025-08-20,2026-08-27,252,625695.2250000001,7123.5,0.0,0.0410035151120693,0,0,1.0,LOW,FULL,False,False,gap_fade_050,"{""gap_threshold"":0.005}",INTRADAY_SHORT_ALLOWED_RESEARCH,2025-08-20,2026-08-27,98.14068165337201,99.06889050036258,97.96374184191443,80.50471356055112,98.11457577955039,95.64031907179115,5,ROBUST POSITIVE,LOW LIQUIDITY,642,
383,574,INE515C01023,55,55,250341.9686694384,214584.80699246272,2.503419686694384,2.1458480699246274,0.2270601318878553,5.1690886259995725,6.043804482893416,-0.0521610261736155,0.8181818181818182,0.0213398899119904,0.0229940490359439,9.293945827672792,0.0717247353224255,-0.0431834319526627,0.2182539682539682,110.0,0.0242562375831054,0.003270710408481,6.524542758862181,2.4332329220897922e-08,0.0147825103563656,0.0278972694676152,5,0,0.4942975564065763,0.0,0.1786764837377077,5350.6447938620695,209234.16219860065,250341.9686694384,231991.0692675162,214584.80699246272,182417.48135035517,153485.60338423302,LAHOTIOV,LAHOTI OVERSEAS LTD.,EQ,2026-04-20,2026-08-27,89,234125.51,5231.0,0.0449438202247191,0.0643093644264308,1,0,0.3531746031746032,LOW,PARTIAL,True,True,gap_fade_100,"{""gap_threshold"":0.01}",INTRADAY_SHORT_ALLOWED_RESEARCH,2025-08-20,2026-08-27,95.85206671501088,97.61856417693981,96.98332124728064,90.81943437273387,95.66642494561276,95.63959390862945,5,ROBUST POSITIVE,LIMITED SAMPLE,1431,
384,132,INE03JI01017,180,180,2214189.9977512965,1523787.4409473557,22.141899977512963,15.237874409473555,0.4509561244522856,6.434772044062584,10.125815080842544,-0.1207767735882239,0.7277777777777777,0.0161211103484687,0.0144015129097688,3.798768111445717,0.1171910499139416,-0.0729677419354838,0.7142857142857143,360.0,0.0325103038877611,0.0024231749820736,6.652887417429901,3.3782716858122164e-10,0.0113394459892037,0.0209027747077336,13,0,0.3735411126364398,0.0260999329638433,0.0948015710002922,-37984.49612403105,1561771.9370713865,2214189.9977512965,1838661.525865832,1523787.4409473557,1038559.0865192148,697768.7052256898,DGCONTENT,DIGICONTENT LIMITED,EQ,2025-08-20,2026-08-27,252,348886.92000000004,11474.5,0.0,0.0673271373415287,0,0,1.0,LOW,FULL,False,False,gap_fade_050,"{""gap_threshold"":0.005}",INTRADAY_SHORT_ALLOWED_RESEARCH,2025-08-20,2026-08-27,99.2226250906454,98.75271936185642,99.12400290065264,76.03480783176214,99.23132704858592,95.63248730964467,5,ROBUST POSITIVE,LOW LIQUIDITY,269,
385,408,INE0BTI01037,114,114,512083.7013563744,388907.1938525768,5.120837013563745,3.889071938525768,0.2905442615356221,5.622770484486729,5.101552664566232,-0.0831200909585935,0.8245614035087719,0.0143303833175393,0.0148285820459733,4.160281799171182,0.0903076923076922,-0.0681764705882352,0.4523809523809524,228.0,0.0251122541038973,0.0023519780890544,6.092906810752042,1.5724947408152447e-08,0.0096706905218253,0.0189900761132533,13,0,0.3576129013697158,0.0281743732489676,0.1062512829992858,-54645.35464535457,443552.5484979313,512083.7013563744,447069.7221114313,388907.1938525768,290345.5180180688,211514.5668174264,KAMOPAINTS,KAMDHENU VENTURES LIMITED,EQ,2025-08-20,2026-08-27,252,2731252.52,449465.0,0.0,0.0476426917116786,0,0,1.0,OK,FULL,False,False,gap_fade_100,"{""gap_threshold"":0.01}",INTRADAY_SHORT_ALLOWED_RESEARCH,2025-08-20,2026-08-27,97.14865844815084,98.0826686004351,97.52574329224075,84.97171863669325,97.38361131254533,95.63132704858594,5,ROBUST POSITIVE,COMPARABLE,984,92
386,78,INE843B01013,249,249,994141.0121019968,567748.6737297578,9.941410121019969,5.677486737297578,0.3032027144805383,6.433064288607568,14.823137253523187,-0.091035220264128,0.6104417670682731,0.0078334239145928,0.0053256184308312,3.4194225052212524,0.1180950118764845,-0.0345123152709359,0.988095238095238,498.0,0.0191960577401142,0.0012165007304378,6.439308845933391,6.173793234711344e-10,0.005437433693305,0.0102294141358806,12,1,0.6465498362610533,-0.0347796679281802,0.1640706314922894,20996.62958830368,546752.0441414542,994141.0121019968,754862.6607991129,567748.6737297578,307123.77509659313,147977.27932069375,MAHAPEXLTD,MAHA RASHTRA APEX COPR. L,EQ,2025-08-20,2026-08-27,252,562779.3899999999,7216.0,0.0,0.0567913757858788,0,1,1.0,LOW,FULL,False,False,close_to_open,{},LONG_ONLY,2025-08-20,2026-08-27,97.83901377810007,98.74981870920956,96.92240754169688,83.26323422770123,97.73749093546049,95.6311820159536,5,ROBUST POSITIVE,LOW LIQUIDITY,746,
387,118,INE613B01010,147,147,2313661.1115646875,1709376.703456311,23.136611115646875,17.09376703456311,0.466729139453965,6.465676602863292,8.11258222957526,-0.1234622641509433,0.7210884353741497,0.0205287052846395,0.0162795698924731,5.405369260825265,0.1583206412825651,-0.1234622641509433,0.5833333333333334,294.0,0.036184384315703,0.002984437717876,6.878583916051589,1.645921947370637e-10,0.0146304247695426,0.0264269857997365,13,0,0.6978664057963389,0.002096585038803,0.1896777280217215,-13711.053297556196,1723087.7567538673,2313661.1115646875,1989937.735628556,1709376.703456311,1255612.5497155474,915067.87025659,ICDSLTD,ICDS LTD,EQ,2025-08-20,2026-08-27,248,30824.405,685.5,0.0524193548387096,0.0577395293695893,1,0,0.984126984126984,LOW,FULL,False,True,gap_fade_050,"{""gap_threshold"":0.005}",INTRADAY_SHORT_ALLOWED_RESEARCH,2025-08-20,2026-08-27,99.31544597534445,98.76722262509064,99.36475707034083,75.40536620739667,99.30964467005076,95.62799129804206,5,ROBUST POSITIVE,LOW LIQUIDITY,237,
388,107,INE613B01010,133,133,2164148.820125363,1645330.9819505443,21.64148820125363,16.453309819505442,0.4592966977961284,6.483487592589055,7.284331783322827,-0.1234622641509431,0.7518796992481203,0.022389807830664,0.0178,6.159301892402401,0.1583206412825651,-0.1234622641509433,0.5277777777777778,266.0,0.0367868239781716,0.0031898221818601,7.019139799701106,1.0569333673030787e-10,0.0160800242668413,0.0286995913944868,13,0,0.6493385587085083,0.002096585038803,0.1757257488315471,-13711.053297556196,1659042.0352481003,2164148.820125363,1888012.294321415,1645330.9819505443,1244710.306964603,935516.210455164,ICDSLTD,ICDS LTD,EQ,2025-08-20,2026-08-27,248,30824.405,685.5,0.0524193548387096,0.0577395293695893,1,0,0.984126984126984,LOW,FULL,False,True,gap_fade_100,"{""gap_threshold"":0.01}",INTRADAY_SHORT_ALLOWED_RESEARCH,2025-08-20,2026-08-27,99.29514140681654,98.77882523567803,99.37926033357506,75.40826686004351,99.28353879622915,95.62335025380712,5,ROBUST POSITIVE,LOW LIQUIDITY,244,
389,154,INE018401013,164,164,1850596.741368736,1312818.8415969678,18.50596741368736,13.128188415969678,0.3806385751889368,7.177753456106179,9.513720552613533,-0.1213496726489106,0.7804878048780488,0.0166593283450592,0.0146484968310575,5.318686653222164,0.160962962962963,-0.0813103448275862,0.6507936507936508,328.0,0.0280683322704529,0.002191768520308,7.600861218098988,2.191964883726349e-12,0.0123314082614141,0.0209872484287044,13,0,0.5750840678379066,0.0890266377892166,0.1340448599772228,-45323.74100719433,1358142.5826041622,1850596.741368736,1560203.976657667,1312818.8415969678,922655.1485201193,639766.3881263146,SUVIDHAA,SUVIDHAA INFOSERVE LTD,EQ,2025-08-20,2026-08-27,252,278459.48,86948.5,0.0,0.0562378339959923,0,0,1.0,LOW,FULL,False,False,gap_fade_050,"{""gap_threshold"":0.005}",INTRADAY_SHORT_ALLOWED_RESEARCH,2025-08-20,2026-08-27,99.06889050036258,99.17331399564902,99.04568527918781,75.91007976794779,99.10079767947788,95.61769398114578,5,ROBUST POSITIVE,LOW LIQUIDITY,322,
390,132,INE823A01017,251,251,695926.0894928428,383508.2860095568,6.959260894928428,3.835082860095568,0.2804904795421871,5.773182917837403,10.969345709922742,-0.0717820083332438,0.5298804780876494,0.0064514854386811,0.0017995031418966,3.1066495770771274,0.1015060762676351,-0.0595342465753424,0.996031746031746,502.0,0.0176998588236722,0.0011172051825123,5.774664797180196,2.27932423677666e-08,0.0042511516266022,0.0086518192507601,12,1,0.2970516335444568,-0.0038535440568473,0.0859690976769508,-13234.18200151244,396742.4680110692,695926.0894928428,520428.9867011488,383508.2860095568,193429.8230819329,77898.38831910485,KOTHARIPRO,KOTHARI PRODUCTS LTD,EQ,2025-08-20,2026-08-27,252,774602.5,10717.5,0.0,0.0479225772533246,0,0,1.0,LOW,FULL,False,False,close_to_open,{},LONG_ONLY,2025-08-20,2026-08-27,97.108049311095,98.21319796954315,95.82596084118927,87.30384336475707,97.1718636693256,95.61479332849892,5,ROBUST POSITIVE,LOW LIQUIDITY,998,
391,509,INE887D01016,64,64,330491.9425962304,279792.3968114072,3.304919425962304,2.797923968114072,0.3105110612154101,4.45779962775512,5.426541799442999,-0.063174551386623,0.765625,0.0216280639546859,0.0203768760128589,5.74888361442939,0.1198832891246683,-0.063174551386623,0.2539682539682539,128.0,0.034202988784102,0.0042753735980127,5.0587541553652695,3.903857741880406e-06,0.0130844115593543,0.0301717163500176,6,0,0.4867339486858599,0.0,0.1533527764189402,-50294.90616621986,330087.302977627,330491.9425962304,304360.7367622795,279792.3968114072,234981.3557689623,195384.5089170908,TCC,TCC CONCEPT LIMITED,EQ,2026-02-25,2026-08-27,124,4877666.925000001,14422.5,0.0,0.0588083006553107,0,0,0.492063492063492,OK,PARTIAL,True,True,gap_fade_100,"{""gap_threshold"":0.01}",INTRADAY_SHORT_ALLOWED_RESEARCH,2025-08-20,2026-08-27,96.40899202320522,96.70485859318346,97.41841914430746,88.88179840464105,96.72516316171138,95.60420594633793,5,ROBUST POSITIVE,LIMITED SAMPLE,1239,
392,397,INE782L01012,102,102,523923.1942821821,410487.6849183135,5.239231942821822,4.1048768491831344,0.3440081493738713,4.918895905333708,11.45072332541516,-0.0797888066319982,0.5098039215686274,0.0165896105623192,0.0015730692664999,5.902756142403936,0.1026511627906976,-0.03325,0.4047619047619047,204.0,0.0316482061646877,0.0031336393573584,5.294039508204141,6.999540438044052e-07,0.0103733130172657,0.0228059081073727,8,1,0.4175143260930702,-0.026945026483204,0.1691657040080868,41939.053455907415,368548.631462406,523923.1942821821,464390.4408666841,410487.6849183135,317510.57025713054,241332.04848223552,SANCO,SANCO INDUSTRIES LIMITED,BZ,2025-08-25,2026-06-04,167,23867.18,9941.0,0.0119760479041916,0.0533308236976417,34,0,0.6626984126984127,LOW,PARTIAL,True,True,gap_fade_100,"{""gap_threshold"":0.01}",INTRADAY_SHORT_ALLOWED_RESEARCH,2025-08-20,2026-08-27,97.26468455402465,97.32559825960841,97.74329224075416,85.69398114575779,97.03553299492386,95.59115300942712,5,ROBUST POSITIVE,LIMITED SAMPLE,944,
393,150,INE156C01018,159,159,1891580.224734059,1357018.483447933,18.91580224734059,13.570184834479331,0.4293902183444018,6.481013344774307,8.602945032136834,-0.1206741530866685,0.7358490566037735,0.0175024134289661,0.0168996220075599,4.4244297502900976,0.14284126984127,-0.1006425339366515,0.6309523809523809,318.0,0.0323811399587999,0.0025679914391687,6.815604274222841,1.8708487115333852e-10,0.0124303938946907,0.0225744329632416,13,0,0.6173288272120965,0.0676945309842522,0.1716433051885028,-42760.41666666664,1399778.9001146,1891580.224734059,1603588.9593796816,1357018.483447933,965282.3246415748,678387.2742089737,PIONEEREMB,PIONEER EMBROIDERIES LTD,EQ,2025-08-20,2026-08-27,252,334047.02,11940.0,0.0,0.0546628377995954,0,0,1.0,LOW,FULL,False,False,gap_fade_050,"{""gap_threshold"":0.005}",INTRADAY_SHORT_ALLOWED_RESEARCH,2025-08-20,2026-08-27,99.10369833212472,98.77592458303118,99.09209572153735,76.08121827411168,99.13270485859317,95.58825235678029,5,ROBUST POSITIVE,LOW LIQUIDITY,310,
394,305,INE01II01013,119,119,784243.2204143369,599751.0404541874,7.842432204143369,5.997510404541874,0.346992056093575,5.797708611758145,6.800357035314315,-0.0983154584211144,0.7647058823529411,0.0169055364018939,0.0155629680054458,4.523236167866126,0.1017037037037037,-0.08219801980198,0.4722222222222222,238.0,0.0293973430573251,0.0026948500197272,6.273275424657931,6.039763503766441e-09,0.0115689996919623,0.0222420731118256,11,2,0.4875539723127309,-0.0106378323725009,0.1512638079659745,24399.260628465752,575351.7798257216,784243.2204143369,686651.993301106,599751.0404541874,453496.6018992773,337607.91075839364,SILGO,SILGO RETAIL LIMITED,EQ,2025-08-20,2026-08-27,252,13909340.82,189751.5,0.0,0.0488332165308237,1,0,1.0,OK,FULL,False,False,gap_fade_100,"{""gap_threshold"":0.01}",INTRADAY_SHORT_ALLOWED_RESEARCH,2025-08-20,2026-08-27,97.94633792603335,98.23930384336475,98.23930384336475,81.58085569253082,97.83901377810007,95.58723712835388,5,ROBUST POSITIVE,COMPARABLE,709,93
395,383,INE385I01010,156,156,713981.7362715575,498077.3430541657,7.139817362715576,4.9807734305416576,0.2958464909266653,6.214747911163961,5.252719329544322,-0.0942983880838663,0.782051282051282,0.0117859702661005,0.0142607199379693,3.929688811024036,0.0705604670558799,-0.0929778225806452,0.6190476190476191,312.0,0.0225649821631905,0.0018066444672182,6.523679938116455,9.20830011710774e-10,0.0082171480351806,0.0153547924970204,13,0,0.3148202206800783,0.0391267259430199,0.087712114281203,-38494.01829697402,536571.3613511397,713981.7362715575,597780.9062454771,498077.3430541657,339172.2672978484,222289.59102724376,ALPA,ALPA LABORATORIES LTD,EQ,2025-08-20,2026-08-27,252,985753.195,13667.5,0.0,0.0420936920683944,0,0,1.0,LOW,FULL,False,False,gap_fade_050,"{""gap_threshold"":0.005}",INTRADAY_SHORT_ALLOWED_RESEARCH,2025-08-20,2026-08-27,97.65337200870195,98.62509064539522,97.60696156635244,82.5612762871646,97.70848440899202,95.58564176939811,5,ROBUST POSITIVE,LOW LIQUIDITY,810,
396,488,INE887D01016,86,86,414708.1513518339,334670.8414433749,4.147081513518339,3.346708414433749,0.3400098725105444,4.498376166035989,5.145181963480507,-0.0716991067230841,0.6976744186046512,0.017784794264167,0.0138772529630408,4.353938699606139,0.1198832891246683,-0.0716991067230841,0.3412698412698413,172.0,0.0338212207126411,0.0036470360225696,4.876506333939649,4.973969559737485e-06,0.0105335095830784,0.0250360789452557,6,0,0.5160696450296403,0.0,0.164880695922928,-50294.90616621986,384965.7476095948,414708.1513518339,373019.2635346224,334670.8414433749,266957.0873012257,209688.2944460432,TCC,TCC CONCEPT LIMITED,EQ,2026-02-25,2026-08-27,124,4877666.925000001,14422.5,0.0,0.0588083006553107,0,0,0.492063492063492,OK,PARTIAL,True,True,gap_fade_050,"{""gap_threshold"":0.005}",INTRADAY_SHORT_ALLOWED_RESEARCH,2025-08-20,2026-08-27,96.82088469905729,96.76577229876723,97.51124002900653,87.32124728063815,97.12545322697606,95.58390137781002,5,ROBUST POSITIVE,LIMITED SAMPLE,1097,
397,323,INE597L01014,174,174,916923.085446435,621039.5204787771,9.16923085446435,6.210395204787771,0.3583323875291209,5.706989512904378,8.512065930714257,-0.0978240585551846,0.7241379310344828,0.0117528688377165,0.0115711239207982,3.5235317426829007,0.1936338028169013,-0.0784912280701755,0.6904761904761905,348.0,0.0263867724631392,0.0020003760580667,5.875329686296584,2.11601176511454e-08,0.0078045839113178,0.0157011537641152,12,1,0.3082675024320258,-0.0216133068867113,0.0901425816918096,-22828.86334610473,643868.3838248819,916923.085446435,756368.132254578,621039.5204787771,410897.9593272674,261753.07155674003,LOVABLE,LOVABLE LINGERIE LTD,EQ,2025-08-20,2026-08-27,252,885167.88,11593.5,0.0,0.043613060657793,0,0,1.0,LOW,FULL,False,False,gap_fade_050,"{""gap_threshold"":0.005}",INTRADAY_SHORT_ALLOWED_RESEARCH,2025-08-20,2026-08-27,98.03045685279189,98.14358230601886,97.85061638868746,81.69978245105149,98.08556925308194,95.57853517041336,5,ROBUST POSITIVE,LOW LIQUIDITY,680,
398,157,INE598C01011,251,251,603820.558534677,327453.301868388,6.038205585346771,3.27453301868388,0.2763567242883569,5.40518457372553,16.613187837074964,-0.0609617658402906,0.5219123505976095,0.0059512314859312,0.0014953207802457,2.988653231174167,0.1282588432289122,-0.0276989550974301,0.996031746031746,502.0,0.0174395750902534,0.0011007762189371,5.406395399491147,1.500910458148675e-07,0.003783254491219,0.0081192084806434,12,1,0.269518865829635,-0.0372823110172574,0.0845456286257798,-19164.725637831278,346618.0275062193,603820.558534677,448566.2850399737,327453.301868388,159348.7422820996,57197.862780678784,HISARMETAL,HISAR METAL IND. LIMITED,EQ,2025-08-20,2026-08-27,252,300625.92000000004,1877.5,0.0119047619047619,0.0386661926556649,1,0,1.0,LOW,FULL,False,False,close_to_open,{},LONG_ONLY,2025-08-20,2026-08-27,96.76287164612037,97.88252356780276,95.26323422770123,89.24728063814358,96.85569253081944,95.57810007251632,5,ROBUST POSITIVE,LOW LIQUIDITY,1117,
