date,symbol,isin,series,close
2026-09-04,MEDICAMEQ,INE646B01010,EQ,270.25
2026-09-04,MEDICO,INE630Y01024,EQ,39.87
2026-09-04,MEDPLUS,INE804L01022,EQ,676.35
2026-09-04,MEESHO,INE0VDM01015,EQ,209.0
2026-09-04,MEGASTAR,INE00EM01016,EQ,307.6
2026-09-04,MOL,INE0CT101020,EQ,66.66
2026-09-04,MIIL,INE898Q01015,EQ,717.05
2026-09-04,MENONBE,INE071D01033,BE,321.4
2026-09-04,MENNPIS,INE650G01029,EQ,77.64
2026-09-04,MEP,INE776I01010,BZ,0.71
2026-09-04,MERCANTILE,INE689O01013,EQ,25.45
2026-09-04,MERCURYEV,INE763M01028,EQ,36.74
2026-09-04,METROBRAND,INE317I01021,EQ,929.15
2026-09-04,METROGLOBL,INE085D01033,EQ,136.14
2026-09-04,METROPOLIS,INE112L01020,EQ,588.7
2026-09-04,MICEL,INE287C01037,BE,36.74
2026-09-04,MIDWESTLTD,INE0XAD01024,EQ,1062.1
2026-09-04,MLKFOOD,INE588G01021,EQ,83.63
2026-09-04,MILKYMIST,INE00IT01020,EQ,252.43
2026-09-04,MINALIND,INE097E01028,BE,5.35
2026-09-04,MINDACORP,INE842C01021,EQ,702.8
2026-09-04,MINDTECK,INE110B01017,EQ,168.81
2026-09-04,MIRZAINT,INE771A01026,EQ,30.96
2026-09-04,MIDHANI,INE099Z01011,EQ,418.8
2026-09-04,MITCON,INE828O01033,BE,77.8
2026-09-04,MITTAL,INE997Y01027,EQ,0.8
2026-09-04,MMFL,INE227C01017,EQ,630.1
2026-09-04,MMP,INE511Y01018,EQ,404.15
2026-09-04,MMTC,INE123F01029,EQ,64.18
2026-09-04,MODTHREAD,INE794W01014,EQ,54.37
2026-09-04,MODINATUR,INE537F01012,EQ,340.95
2026-09-04,MODIRUBBER,INE832A01018,EQ,131.3
2026-09-04,MODIS,INE0L0L01012,EQ,380.85
2026-09-04,MODISONLTD,INE737D01021,EQ,469.95
2026-09-04,MOHITIND,INE954E01012,EQ,23.78
2026-09-04,MOHITE,INE154B01023,EQ,2.79
2026-09-04,MOIL,INE490G01020,EQ,252.3
2026-09-04,MOKSH,INE514Y01020,EQ,10.07
2026-09-04,MOLBIO,INE869T01028,EQ,1160.5
2026-09-04,MOLDTKPAC,INE893J01029,EQ,706.65
2026-09-04,MOLDTECH,INE835B01035,BE,208.96
2026-09-04,MONARCH,INE903D01011,EQ,377.9
2026-09-04,MONEYBOXX,INE296Q01012,EQ,58.8
2026-09-04,MONTECARLO,INE950M01013,EQ,574.5
2026-09-04,MOREPENLAB,INE083A01026,EQ,113.74
2026-09-04,MOSCHIP,INE935B01025,EQ,212.22
2026-09-04,MSUMI,INE0FS801015,EQ,36.52
2026-09-04,MOTILALOFS,INE338I01027,EQ,1037.0
2026-09-04,MOTISONS,INE0FRK01020,EQ,16.48
2026-09-04,MOTOGENFIN,INE861B01023,BE,28.71
2026-09-04,MPDL,INE493H01014,BE,33.98
2026-09-04,MPHASIS,INE356A01018,EQ,2422.0
2026-09-04,MPSLTD,INE943D01017,EQ,2658.9
2026-09-04,MRF,INE883A01011,EQ,129945.0
2026-09-04,MRPL,INE103A01014,EQ,174.83
2026-09-04,BECTORFOOD,INE495P01020,EQ,225.96
2026-09-04,MSPL,INE752G01015,EQ,35.4
2026-09-04,MSTCLTD,INE255X01014,EQ,734.2
2026-09-04,MTEDUCARE,INE472M01018,BE,1.77
2026-09-04,MTARTECH,INE864I01014,BE,7161.0
2026-09-04,MUFIN,INE08KJ01020,EQ,137.56
2026-09-04,MUKANDLTD,INE304A01026,EQ,134.44
2026-09-04,MUKESHB,INE596B01017,EQ,133.91
2026-09-04,MUKKA,INE0CG401037,EQ,31.34
2026-09-04,MUKTAARTS,INE374B01019,BE,58.9
2026-09-04,MCX,INE745G01043,EQ,3275.4
2026-09-04,MUNJALAU,INE672B01032,EQ,112.28
2026-09-04,MUNJALSHOW,INE577A01027,EQ,129.21
2026-09-04,MURUDCERA,INE692B01014,EQ,29.66
2026-09-04,RADIOCITY,INE919I01024,EQ,6.28
2026-09-04,MUTHOOTCAP,INE296G01013,EQ,241.72
2026-09-04,MUTHOOTFIN,INE414G01012,EQ,2913.8
2026-09-04,MUTHOOTMF,INE046W01019,EQ,205.29
2026-09-04,MVELECTRO,INE0OWZ01020,EQ,729.7
2026-09-04,MYSORPETRO,INE741A01011,BE,127.12
2026-09-04,NRAIL,INE740D01017,EQ,584.0
2026-09-04,NTCIND,INE920C01017,EQ,133.16
2026-09-04,NBIFIN,INE365I01020,EQ,1981.9
2026-09-04,NACLIND,INE295D01020,EQ,166.84
2026-09-04,NDGL,INE756C01015,EQ,2787.7
2026-09-04,NAGREEKCAP,INE245I01016,EQ,23.25
2026-09-04,NAGREEKEXP,INE123B01028,EQ,24.1
2026-09-04,NAHARCAP,INE049I01012,EQ,261.75
2026-09-04,NAHARINDUS,INE289A01011,EQ,137.63
2026-09-04,NAHARPOLY,INE308A01027,EQ,244.54
2026-09-04,NAHARSPING,INE290A01027,EQ,289.8
2026-09-04,NGIL,INE236Y01012,EQ,40.58
2026-09-04,NSIL,INE023A01030,EQ,5721.5
2026-09-04,NDL,INE875G01048,EQ,2.83
2026-09-04,JAIPURKURT,INE696V01013,EQ,25.33
2026-09-04,NH,INE410P01011,EQ,1858.5
2026-09-04,NARMADA,INE117Z01029,EQ,13.51
2026-09-04,NATCOPHARM,INE987B01026,EQ,828.65
2026-09-04,NATHBIOGEN,INE448G01010,EQ,153.12
2026-09-04,NATIONALUM,INE139A01034,EQ,374.1
2026-09-04,NFL,INE870D01012,EQ,70.51
2026-09-04,NATIONSTD,INE166R01015,EQ,107.74
2026-09-04,NATCAPSUQ,INE936B01015,BE,216.42
2026-09-04,NAVA,INE725A01030,EQ,560.2
2026-09-04,NAVINFLUOR,INE048G01026,EQ,8557.5
2026-09-04,NAVKARCORP,INE278M01019,EQ,96.24
2026-09-04,NAVKARURB,INE268H01044,BE,0.9
2026-09-04,NAVNETEDUL,INE060A01024,EQ,131.21
2026-09-04,NAZARA,INE418L01047,EQ,368.65
2026-09-04,NBCC,INE095N01031,EQ,86.6
2026-09-04,NCC,INE868B01028,EQ,149.7
2026-09-04,NCLIND,INE732C01016,EQ,177.81
2026-09-04,NDLVENTURE,INE353A01023,EQ,124.72
2026-09-04,NDRAUTO,INE07OG01012,EQ,723.45
2026-09-04,NDTV,INE155G01029,EQ,74.27
2026-09-04,NECLIFE,INE023H01027,EQ,12.19
2026-09-04,NEAGI,INE605D01012,EQ,3300.1
2026-09-04,NELCAST,INE189I01024,EQ,116.99
2026-09-04,NELCO,INE045B01015,EQ,911.25
2026-09-04,NEOGEN,INE136S01016,EQ,2137.9
2026-09-04,NEPHROPLUS,INE428V01029,EQ,697.05
2026-09-04,NESCO,INE317F01035,EQ,1047.6
2026-09-04,NESTLEIND,INE239A01024,EQ,1410.5
2026-09-04,NETWEB,INE0NT901020,EQ,5193.0
2026-09-04,NPST,INE0FFK01017,EQ,1718.8
2026-09-04,NETWORK18,INE870H01013,EQ,28.38
2026-09-04,NEUEON,INE333I01044,BE,11.22
2026-09-04,NEULANDLAB,INE794A01010,EQ,22660.0
2026-09-04,NEWGEN,INE619B01017,EQ,524.8
2026-09-04,NEXTMEDIA,INE747B01016,EQ,3.89
2026-09-04,NGLFINE,INE887E01022,EQ,2907.5
2026-09-04,NHPC,INE848E01016,EQ,76.25
2026-09-04,NIBE,INE149O01018,EQ,1336.6
2026-09-04,NICCOPAR,INE653C01022,EQ,79.55
2026-09-04,NIITMTS,INE342G01023,EQ,225.94
2026-09-04,NIITLTD,INE161A01038,EQ,98.96
2026-09-04,NILAINFRA,INE937C01029,EQ,6.67
2026-09-04,NILASPACES,INE00S901012,EQ,12.23
2026-09-04,NILE,INE445D01013,EQ,1465.8
2026-09-04,NILKAMAL,INE310A01015,EQ,2116.5
2026-09-04,NIMBSPROJ,INE875B01015,EQ,147.84
2026-09-04,NINSYS,INE395U01014,EQ,712.75
2026-09-04,NAM-INDIA,INE298J01013,EQ,1159.9
2026-09-04,NIRAJ,INE368I01016,EQ,28.72
2026-09-04,NIRAJISPAT,INE326T01011,BE,387.8
2026-09-04,NIRLON,INE910A01012,EQ,620.0
2026-09-04,NITCO,INE858F01012,EQ,96.1
2026-09-04,NITINSPIN,INE229H01012,EQ,639.05
2026-09-04,NITIRAJ,INE439T01012,EQ,219.19
2026-09-04,NITTAGELA,INE265B01019,EQ,1632.5
2026-09-04,NIVABUPA,INE995S01015,EQ,80.11
2026-09-04,NKIND,INE542C01019,EQ,57.1
2026-09-04,NLCINDIA,INE589A01014,EQ,273.05
2026-09-04,NMDC,INE584A01023,EQ,84.7
2026-09-04,NSLNISP,INE0NNS01018,EQ,46.02
2026-09-04,NOCIL,INE163A01018,EQ,172.44
2026-09-04,NOIDATOLL,INE781B01015,EQ,4.14
2026-09-04,NORBTEAEXP,INE369C01017,EQ,70.69
2026-09-04,NECCLTD,INE553C01016,BE,18.51
2026-09-04,NORTHARC,INE850M01015,EQ,302.15
2026-09-04,NOVAAGRI,INE02H701025,BE,23.87
2026-09-04,NOVARTIND,INE234A01025,EQ,1646.7
2026-09-04,NRBBEARING,INE349A01021,EQ,447.0
2026-09-04,NIBL,INE047O01014,EQ,30.8
2026-09-04,NTPCGREEN,INE0ONG01011,EQ,89.36
2026-09-04,NTPC,INE733E01010,EQ,332.5
2026-09-04,NUCLEUS,INE096B01018,EQ,729.15
2026-09-04,NRL,INE0JM501013,BE,126.92
2026-09-04,NURECA,INE0DSF01015,BE,322.7
2026-09-04,NUVAMA,INE531F01023,EQ,1815.6
2026-09-04,NUVOCO,INE118D01016,EQ,352.15
2026-09-04,OBCL,INE426Z01016,EQ,55.19
2026-09-04,OBEROIRLTY,INE093I01010,EQ,1875.6
2026-09-04,OCCLLTD,INE0PK601023,BE,163.93
2026-09-04,ODIGMA,INE054301028,EQ,23.45
2026-09-04,ODYCORP,INE839E01023,EQ,7.46
2026-09-04,ONGC,INE213A01029,EQ,234.65
2026-09-04,OILCOUNTUB,INE591A01010,BE,65.0
2026-09-04,OIL,INE274J01014,EQ,488.3
2026-09-04,OLAELEC,INE0LXG01040,EQ,38.2
2026-09-04,OLECTRA,INE260D01016,EQ,1229.0
2026-09-04,OMFREIGHT,INE1BZC01019,BE,89.84
2026-09-04,OMINFRAL,INE239D01028,EQ,84.43
2026-09-04,OMPOWER,INE25E901019,EQ,175.68
2026-09-04,OMAXAUTO,INE090B01011,EQ,183.07
2026-09-04,OMAXE,INE800H01010,EQ,136.38
2026-09-04,OMNI,INE0UH301010,EQ,526.0
2026-09-04,PAYTM,INE982J01020,EQ,1659.5
2026-09-04,ONEGLOBAL,INE670O01013,EQ,542.4
2026-09-04,MOBIKWIK,INE0HLU01028,EQ,192.12
2026-09-04,ONEPOINT,INE840Y01029,EQ,57.01
2026-09-04,ONELIFECAP,INE912L01015,BE,32.18
2026-09-04,KISSHT,INE12F801023,EQ,309.3
2026-09-04,ONESOURCE,INE013P01021,EQ,1537.8
2026-09-04,ONIDA,INE831A01028,EQ,34.64
2026-09-04,ONIXSOLAR,INE173M01012,EQ,403.2
2026-09-04,ONMOBILE,INE809I01019,BE,48.49
2026-09-04,ONWARDTEC,INE229A01017,EQ,284.35
2026-09-04,OPTIEMUS,INE350C01017,EQ,569.3
2026-09-04,OPTIFIN,INE031G01022,EQ,14.84
2026-09-04,OFSS,INE881D01027,EQ,12058.0
2026-09-04,ORBTEXP,INE231G01010,BE,239.02
2026-09-04,ORCHASP,INE215B01022,EQ,1.39
2026-09-04,ORCHPHARMA,INE191A01027,EQ,954.65
2026-09-04,ORICONENT,INE730A01022,EQ,54.15
2026-09-04,ORIENTBELL,INE607D01018,EQ,420.1
2026-09-04,ORIENTCEM,INE876N01018,EQ,129.68
2026-09-04,ORIENTCER,INE569C01020,EQ,43.91
2026-09-04,ORIENTELEC,INE142Z01019,EQ,179.19
2026-09-04,GREENPOWER,INE999K01014,EQ,9.28
2026-09-04,ORIENTHOT,INE750A01020,EQ,139.93
2026-09-04,ORIENTPPR,INE592A01026,EQ,17.08
2026-09-04,ORIENTLTD,INE609C01024,BE,80.65
2026-09-04,ORIENTTECH,INE0PPK01015,EQ,238.39
2026-09-04,OAL,INE959C01023,EQ,519.9
2026-09-04,ORIRAIL,INE457G01029,EQ,130.76
2026-09-04,ORIENTALTL,INE998H01012,EQ,5.31
2026-09-04,ORISSAMINE,INE725E01024,EQ,4311.7
2026-09-04,ORKLAINDIA,INE16NZ01023,EQ,594.15
2026-09-04,ORTINGLOBE,INE749B01020,EQ,15.67
2026-09-04,OSIAHYPER,INE06IR01021,BE,2.47
2026-09-04,OSWALAGRO,INE142A01012,EQ,36.66
2026-09-04,OSWALGREEN,INE143A01010,EQ,20.39
2026-09-04,OSWALPUMPS,INE0BYP01024,EQ,279.2
2026-09-04,PBMPOLY,INE501F01018,EQ,61.0
2026-09-04,PNGJL,INE953R01016,EQ,609.05
2026-09-04,POEL,INE035S01028,EQ,142.78
2026-09-04,PGHH,INE179A01014,EQ,7667.5
2026-09-04,PACEDIGITK,INE0S3G01027,EQ,167.59
2026-09-04,PACIFICI,INE883C01025,EQ,143.82
2026-09-04,PAGEIND,INE761H01022,EQ,36300.0
2026-09-04,PAISALO,INE420C01059,EQ,74.1
2026-09-04,PAKKA,INE551D01018,EQ,73.71
2026-09-04,PALASHSECU,INE471W01019,EQ,90.17
2026-09-04,PALREDTEC,INE218G01033,BE,55.83
2026-09-04,PANACEABIO,INE922B01023,EQ,381.25
2026-09-04,PANACHE,INE895W01019,BE,525.0
2026-09-04,PANAMAPET,INE305C01029,EQ,495.45
2026-09-04,PANORAMA,INE258R01028,EQ,47.41
2026-09-04,PANSARI,INE697V01011,EQ,300.05
2026-09-04,PAR,INE04LG01015,BE,156.71
2026-09-04,PARADEEP,INE088F01024,EQ,157.0
2026-09-04,PARAGMILK,INE883N01014,EQ,249.6
2026-09-04,PARACABLES,INE074B01023,EQ,65.51
2026-09-04,PARAS,INE045601023,EQ,1414.9
2026-09-04,PARASPETRO,INE162C01024,EQ,2.14
2026-09-04,PARKHOSPS,INE119201023,EQ,286.25
2026-09-04,PARKHOTELS,INE988S01028,EQ,112.18
2026-09-04,PARNAXLAB,INE383L01019,EQ,134.8
2026-09-04,PARSVNATH,INE561H01026,BE,1.57
2026-09-04,PASHUPATI,INE124Y01028,EQ,81.94
2026-09-04,PASUPTAC,INE818B01023,BE,67.64
2026-09-04,PATANJALI,INE619A01035,EQ,342.5
2026-09-04,PATELENG,INE244B01030,EQ,27.28
2026-09-04,PATINTLOG,INE529D01014,BE,13.32
2026-09-04,PATELRMART,INE0R8B01010,EQ,218.32
2026-09-04,PML,INE291E01019,EQ,488.8
2026-09-04,PAUSHAKLTD,INE111F01024,EQ,785.5
2026-09-04,PAVNAIND,INE07S101038,EQ,17.22
2026-09-04,POLICYBZR,INE417T01026,EQ,1836.0
2026-09-04,PCJEWELLER,INE785M01021,EQ,11.86
2026-09-04,PCBL,INE602A01031,EQ,317.0
2026-09-04,PDSL,INE111Q01021,EQ,358.5
2026-09-04,PGIL,INE940H01022,EQ,2278.3
2026-09-04,PEARLPOLY,INE844A01013,EQ,15.08
2026-09-04,PENINLAND,INE138A01028,BE,16.55
2026-09-04,PENIND,INE932A01024,EQ,169.56
2026-09-04,PERMAGN,INE418E01018,EQ,888.2
2026-09-04,PERSISTENT,INE262H01021,EQ,5643.0
2026-09-04,PETRONET,INE347G01014,EQ,288.1
2026-09-04,PFIZER,INE182A01018,EQ,4609.7
2026-09-04,PGEL,INE457L01029,EQ,562.3
2026-09-04,PHOENXINTL,INE245B01011,EQ,29.01
2026-09-04,PWL,INE0LP301011,EQ,126.42
2026-09-04,PIIND,INE603J01030,EQ,2465.0
2026-09-04,PICCADIL,INE546C01010,EQ,615.75
2026-09-04,PIDILITIND,INE318A01026,EQ,1629.5
2026-09-04,PILITA,INE600A01035,EQ,8.02
2026-09-04,PILANIINVS,INE417C01014,EQ,4323.8
2026-09-04,PINELABS,INE15B701018,EQ,166.37
2026-09-04,PIONEEREMB,INE156C01018,EQ,21.36
2026-09-04,PIONRINV,INE746D01014,BE,83.89
2026-09-04,PIRAMALFIN,INE202B01038,EQ,2225.0
2026-09-04,PPLPHARMA,INE0DK501011,EQ,214.22
2026-09-04,PITTIENG,INE450D01021,EQ,1084.9
2026-09-04,PIXTRANS,INE751B01018,EQ,1791.7
2026-09-04,PLASTIBLEN,INE083C01022,EQ,187.91
2026-09-04,PLATIND,INE0PT501018,EQ,231.54
2026-09-04,PLAZACABLE,INE0INJ01017,EQ,61.32
2026-09-04,PNBGILTS,INE859A01011,EQ,83.08
2026-09-04,PNBHOUSING,INE572E01012,EQ,1166.0
2026-09-04,PNCINFRA,INE195J01029,EQ,183.11
2026-09-04,PNGSREVA,INE1RDG01013,EQ,516.35
2026-09-04,PODDARMENT,INE371C01013,EQ,257.1
2026-09-04,POKARNA,INE637C01025,EQ,817.15
2026-09-04,POLYMED,INE205C01021,EQ,1702.5
2026-09-04,POLYCAB,INE455K01017,EQ,8300.0
2026-09-04,POLYPLEX,INE633B01018,EQ,1191.0
2026-09-04,POLYSPIN,INE914G01029,EQ,29.64
2026-09-04,POCL,INE063E01061,EQ,477.8
2026-09-04,PONNIERODE,INE838E01017,EQ,382.45
2026-09-04,POONAWALLA,INE511C01022,EQ,468.45
2026-09-04,PVSL,INE772T01024,EQ,102.63
2026-09-04,PFC,INE134E01011,EQ,355.6
2026-09-04,POWERGRID,INE752E01010,EQ,266.0
2026-09-04,PIGL,INE557Z01018,EQ,98.78
2026-09-04,POWERMECH,INE211R01019,EQ,2306.1
2026-09-04,POWERICA,INE921L01032,EQ,525.05
2026-09-04,PPAP,INE095I01015,BE,260.9
2026-09-04,PRABHA,INE0I0M01023,EQ,230.6
2026-09-04,PRADPME,INE770A01010,BE,491.6
2026-09-04,PRAJIND,INE074A01025,EQ,335.55
2026-09-04,PRAENG,INE505C01016,EQ,24.69
2026-09-04,PRAKASH,INE603A01013,EQ,125.63
2026-09-04,PPL,INE050001010,BE,262.0
2026-09-04,PRAKASHSTL,INE696K01024,EQ,3.82
2026-09-04,DIAMONDYD,INE393P01035,EQ,1158.3
2026-09-04,PRAVEG,INE722B01019,EQ,266.15
2026-09-04,PRAXIS,INE546Y01022,EQ,4.65
2026-09-04,PRECAM,INE484I01029,EQ,124.02
2026-09-04,PRECWIRE,INE372C01037,EQ,472.8
2026-09-04,PRECOT,INE283A01014,EQ,698.05
2026-09-04,PREMCO,INE001E01012,EQ,390.95
2026-09-04,PREMIERENE,INE0BS701011,EQ,1002.0
2026-09-04,PREMEXPLN,INE863B01029,EQ,664.0
2026-09-04,PREMIER,INE342A01018,BE,2.75
2026-09-04,PREMIERPOL,INE309M01020,EQ,95.36
2026-09-04,PRESTIGE,INE811K01011,EQ,1587.0
2026-09-04,PRICOLLTD,INE726V01018,EQ,764.95
2026-09-04,PFOCUS,INE367G01038,EQ,307.0
2026-09-04,PRIMESECU,INE032B01021,EQ,284.5
2026-09-04,PRIMO,INE607A01022,EQ,21.27
2026-09-04,PRINCEPIPE,INE689W01016,EQ,283.0
2026-09-04,PRIORITY,INE15EH01014,BE,241.5
2026-09-04,PRSMJOHNSN,INE010A01011,EQ,111.12
2026-09-04,PRISMX,INE286N01028,EQ,0.55
2026-09-04,PRITI,INE974Z01015,BE,33.89
2026-09-04,PRITIKAUTO,INE583R01029,BE,16.27
2026-09-04,PNC,INE392B01011,EQ,16.72
2026-09-04,PRIVISCL,INE959A01019,EQ,3367.3
2026-09-04,PGHL,INE199A01012,EQ,5660.0
2026-09-04,PROSTARM,INE0BX301013,EQ,134.73
2026-09-04,PROTEAN,INE004A01022,EQ,496.3
2026-09-04,PROZONER,INE195N01013,EQ,49.76
2026-09-04,PRUDENT,INE00F201020,EQ,3347.6
2026-09-04,PRUDMOULI,INE024D01016,BE,16.25
2026-09-04,PSPPROJECT,INE488V01015,EQ,875.5
2026-09-04,PFS,INE560K01014,EQ,26.94
2026-09-04,PTC,INE877F01012,EQ,156.29
2026-09-04,PTCIL,INE596F01018,EQ,23830.0
2026-09-04,PTL,INE034D01049,EQ,38.74
2026-09-04,PDMJEPAPER,INE865T01018,EQ,93.22
2026-09-04,PSB,INE608A01012,EQ,23.23
2026-09-04,PUNJABCHEM,INE277B01014,EQ,1100.3
2026-09-04,PNB,INE160A01022,EQ,117.0
2026-09-04,PURVA,INE323I01011,EQ,230.72
2026-09-04,PVP,INE362A01016,EQ,67.94
2026-09-04,PVRINOX,INE191H01014,EQ,1227.2
2026-09-04,PYRAMID,INE0MIS01010,EQ,153.83
2026-09-04,QMSMEDI,INE0FMW01018,BE,158.97
2026-09-04,QUADFUTURE,INE0LRY01011,EQ,417.9
2026-09-04,QPOWER,INE0SII01026,EQ,1495.3
2026-09-04,QUESS,INE615P01015,EQ,354.75
2026-09-04,QUICKHEAL,INE306L01010,BE,140.94
2026-09-04,QUINT,INE641R01017,EQ,40.68
2026-09-04,RKSWAMY,INE0NQ801033,EQ,94.25
2026-09-04,RMDRIP,INE219Y01026,BE,21.13
2026-09-04,RRIL,INE951M01037,EQ,16.66
2026-09-04,RRKABEL,INE777K01022,EQ,2454.1
2026-09-04,RSDFIN,INE616F01022,BE,96.75
2026-09-04,RSYSTEMS,INE411H01032,EQ,256.12
2026-09-04,RTSPOWR,INE005C01017,EQ,88.08
2026-09-04,RNBDENIMS,INE012Q01039,EQ,10.27
2026-09-04,RSSOFTWARE,INE165B01029,EQ,30.61
2026-09-04,RPPINFRA,INE324L01013,EQ,54.14
2026-09-04,RACE,INE084Q01012,EQ,99.3
2026-09-04,RACLGEAR,INE704B01017,EQ,1576.1
2026-09-04,RADAAN,INE874F01027,EQ,2.97
2026-09-04,RADHIKAJWE,INE583V01021,EQ,83.16
2026-09-04,RADIANTCMS,INE855R01021,EQ,41.78
2026-09-04,RADICO,INE944F01028,EQ,4494.0
2026-09-04,RPEL,INE912T01018,EQ,1807.2
2026-09-04,RVNL,INE415G01027,EQ,212.49
2026-09-04,RAILTEL,INE0DD101019,EQ,271.05
2026-09-04,RAIN,INE855B01025,EQ,215.72
2026-09-04,RAINBOW,INE961O01016,EQ,1447.2
2026-09-04,ROML,INE294G01026,EQ,42.0
2026-09-04,RAJRILTD,INE533D01032,BE,22.09
2026-09-04,RAJTV,INE952H01027,EQ,8.07
2026-09-04,RAJPALAYAM,INE296E01026,EQ,795.3
2026-09-04,ARENTERP,INE610C01014,EQ,34.65
2026-09-04,RAJESHEXPO,INE343B01030,BZ,83.02
2026-09-04,RAJMET,INE00KV01022,EQ,3.15
2026-09-04,RAJOOENG,INE535F01024,BE,51.59
2026-09-04,RSL,INE313L01016,EQ,181.5
2026-09-04,RAJRATAN,INE451D01029,EQ,498.35
2026-09-04,RPPL,INE760W01023,BE,23.29
2026-09-04,RAJSREESUG,INE562B01019,EQ,35.47
2026-09-04,RALLIS,INE613A01020,EQ,208.82
2026-09-04,RAMRAT,INE207E01023,EQ,560.65
2026-09-04,RAMAPHO,INE809A01032,EQ,123.48
2026-09-04,RAMASTEEL,INE230R01035,BE,4.02
2026-09-04,RAMCOIND,INE614A01028,EQ,323.25
2026-09-04,RAMCOSYS,INE246B01019,EQ,611.2
2026-09-04,RKFORGE,INE399G01023,EQ,700.85
2026-09-04,RAMKY,INE874I01013,EQ,347.4
2026-09-04,RANASUG,INE625B01014,EQ,14.8
2026-09-04,RML,INE050H01012,EQ,1295.9
2026-09-04,RANEHOLDIN,INE384A01010,EQ,1651.1
2026-09-04,RPTECH,INE0J1F01024,EQ,823.65
2026-09-04,RCF,INE027A01015,EQ,114.92
2026-09-04,RATEGAIN,INE0CLI01024,EQ,851.15
2026-09-04,RATNAMANI,INE703B01027,EQ,2727.0
2026-09-04,RATNAVEER,INE05CZ01011,EQ,304.75
2026-09-04,RTNINDIA,INE834M01019,EQ,27.82
2026-09-04,RTNPOWER,INE399K01017,EQ,7.36
2026-09-04,RKDL,INE722J01012,EQ,18.39
2026-09-04,RVHL,INE09E501017,EQ,39.84
2026-09-04,RELTD,INE206N01018,EQ,161.37
2026-09-04,RAYMONDLSL,INE02ID01020,EQ,663.65
2026-09-04,RAYMOND,INE301A01014,EQ,740.85
2026-09-04,RAYMONDREL,INE1SY401010,EQ,529.15
2026-09-04,RBLBANK,INE976G01028,EQ,414.35
2026-09-04,RBZJEWEL,INE0PEQ01016,EQ,200.69
2026-09-04,RRECL,INE0AK901016,EQ,136.83
2026-09-04,RECLTD,INE020B01018,EQ,318.7
2026-09-04,REDINGTON,INE891D01026,EQ,371.3
2026-09-04,REDTAPE,INE0LXT01019,EQ,120.43
2026-09-04,REFEX,INE056I01025,EQ,282.55
2026-09-04,REGAAL,INE0MHO01029,EQ,88.51
2026-09-04,REGENCERAM,INE277C01012,EQ,34.86
2026-09-04,RELAXO,INE131B01039,EQ,344.75
2026-09-04,RELIABLE,INE375Y01018,EQ,140.88
2026-09-04,RELCHEMQ,INE750D01016,EQ,116.73
2026-09-04,RCOM,INE330H01018,BE,0.81
2026-09-04,RHFL,INE217K01011,BZ,1.82
2026-09-04,RIIL,INE046A01015,EQ,750.95
2026-09-04,RELIANCE,INE002A01018,EQ,1322.0
2026-09-04,RELINFRA,INE036A01016,BE,57.02
2026-09-04,RPOWER,INE614G01033,EQ,22.08
2026-09-04,RELIGARE,INE621H01010,EQ,257.08
2026-09-04,REMSONSIND,INE474C01023,EQ,99.35
2026-09-04,RGL,INE722H01024,EQ,149.26
2026-09-04,REPCOHOME,INE612J01015,EQ,358.75
2026-09-04,REPRO,INE461B01014,EQ,319.45
2026-09-04,RESPONIND,INE688D01026,EQ,154.9
2026-09-04,RBA,INE07T201019,EQ,97.15
2026-09-04,RVTH,INE0DAB01012,EQ,734.45
2026-09-04,RHETAN,INE0KKN01029,EQ,25.42
2026-09-04,RHIM,INE743M01012,EQ,371.35
2026-09-04,RICOAUTO,INE209B01025,EQ,130.46
2026-09-04,RIR,INE302D01024,EQ,169.86
2026-09-04,RISHABH,INE0N2P01017,EQ,738.45
2026-09-04,RITCO,INE01EG01016,EQ,301.8
2026-09-04,RITES,INE320J01015,EQ,215.8
2026-09-04,RKEC,INE786W01010,EQ,21.73
2026-09-04,RMC,INE655V01019,EQ,233.54
2026-09-04,RHL,INE508K01013,EQ,167.89
2026-09-04,ROLEXRINGS,INE645S01024,EQ,171.72
2026-09-04,ROLLT,INE927A01040,BE,4.37
2026-09-04,ROSSARI,INE02A801020,EQ,460.25
2026-09-04,ROSSELLIND,INE847C01020,EQ,56.96
2026-09-04,ROSSTECH,INE0OJW01016,EQ,1150.5
2026-09-04,ROTO,INE535D01037,EQ,65.03
2026-09-04,ROUTE,INE450U01017,EQ,501.55
2026-09-04,ROHLTD,INE283H01019,EQ,298.55
2026-09-04,RPGLIFE,INE105J01010,EQ,2721.6
2026-09-04,RPSGVENT,INE425Y01011,EQ,831.4
2026-09-04,RSWM,INE611A01016,BE,220.63
2026-09-04,RUBFILA,INE642C01025,EQ,70.69
2026-09-04,RUBICON,INE506V01022,EQ,1768.3
2026-09-04,RUCHINFRA,INE413B01023,EQ,5.82
2026-09-04,RUCHIRA,INE803H01014,EQ,107.5
2026-09-04,RUDRA,INE027T01023,EQ,20.33
2026-09-04,REPL,INE364Z01019,BE,63.19
2026-09-04,RUPA,INE895B01021,EQ,144.49
2026-09-04,RUSHIL,INE573K01025,EQ,16.01
2026-09-04,SAB,INE137M01017,EQ,183.5
2026-09-04,SCHAND,INE807K01035,EQ,136.41
2026-09-04,SHK,INE500L01026,EQ,150.87
2026-09-04,SVGLOBAL,INE159L01013,EQ,163.62
